time,latency_ms
232009443272279,7.064218
232009444412961,8.245348
232009445843376,9.650341
232009453913727,6.429466
232009455147738,6.900678
232009456356123,8.121763
232009456368031,9.625971
232009470046006,7.657883
232009471269121,11.823287
232009471271743,8.890987
232009472259557,9.334437
232009483685299,10.746417
232009484948302,7.634464
232009484951546,8.365352
232009484965663,7.631693
232009496030178,7.278863
232009497356816,9.24898
232009497360788,8.658659
232009498279051,9.17735
232009512307840,13.441201
232009515369631,7.552611
232009516621040,14.186342
232009517523744,9.711676
232009524734108,9.392667
232009529689165,8.507261
232009529707323,7.961259
232009533367825,12.216887
232009537303955,9.822367
232009542608424,7.292645
232009542687174,7.411546
232009545894090,11.580704
232009550162261,10.165578
232009555446029,9.413499
232009555536259,9.497912
232009559035934,11.595931
232009562883481,9.84823
232009567011362,7.693033
232009568262020,8.949698
232009571460604,10.086346
232009575248111,9.572668
232009580034465,8.663623
232009582343639,8.644982
232009584699734,12.280708
232009591769940,13.755171
232009595513842,11.678154
232009596651292,8.730972
232009596654397,10.168174
232009603587783,8.994427
232009606919738,6.408497
232009608921545,8.420677
232009608925701,8.420539
232009617611875,11.367593
232009620151823,9.799263
232009621295183,8.801147
232009621298889,8.80113
232009629988415,8.615401
232009633441020,10.630714
232009635699628,9.188493
232009635704570,9.235744
232009643716745,10.923681
232009646556581,10.13736
232009646560572,7.231416
232009649911789,10.57387
232009658121901,11.575677
232009663097535,10.66315
232009664424325,10.668129
232009664428131,10.456595
232009676488153,15.379587
232009680064747,9.31287
232009683944418,13.224917
232009688562025,19.148945
232009693176976,10.073984
232009694508270,15.071803
232009698642701,11.689271
232009702920247,11.401983
232009708595335,10.159596
232009709950765,11.406471
232009712694913,11.056689
232009718527705,12.791533
232009723786546,6.798506
232009724966859,10.828036
232009728268607,12.835862
232009733234752,12.053618
232009738331378,9.610905
232009739393836,11.985442
232009858150077,126.991991
232009860188325,6.827486
232009860405964,7.04805
232009860421726,7.064301
232009869602092,7.257548
232009870789189,7.492041
232009870791480,7.389862
232009870792696,7.431851
232009880966078,6.662224
232009881076880,6.766141
232009882138269,7.948084
232009882140582,7.821154
232009892567808,6.962523
232009892620767,7.073661
232009893737441,8.103219
232009893739538,8.173263
232009904439636,6.744306
232009904444073,6.885821
232009904445949,6.756599
232009904447539,6.886881
232009915881177,6.894283
232009915924991,6.903391
232009917040592,7.989219
232009917049469,8.000767
232009926872520,6.397171
232009926877558,6.399551
232009929102131,8.679314
232009929107643,8.617775
232009938256743,7.382111
232009939512165,7.338616
232009939517865,7.193936
232009939534389,7.272528
232009949901776,7.209517
232009951012679,7.500735
232009951015075,7.545155
232009951035008,7.54106
232009961561103,6.96808
232009961564609,6.87081
232009961565816,6.783034
232009961592875,6.841164
232009972776941,6.787546
232009972780185,6.836714
232009972781396,6.775099
232009972944037,6.941332
232009984424107,6.717136
232009985503604,7.807586
232009985556503,7.874686
232009985565973,7.888875
232009995920130,6.843418
232009996075362,7.908008
232009997103396,8.036284
232009997151312,8.07489
232010007320219,6.701795
232010007325136,7.032134
232010007552046,6.929386
232010008603312,8.051032
232010019399358,7.456581
232010019404458,7.379059
232010019406450,7.379046
232010021276624,9.280312
232010030909328,6.889854
232010030912998,6.771313
232010031987701,7.899853
232010031995909,7.973153
232010042667419,6.7852
232010042803331,6.801206
232010042805783,6.800582
232010043738568,7.864185
232010054245142,6.798734
232010054249563,6.745862
232010054277909,6.916337
232010054321892,6.933617
232010065635266,6.793095
232010065640366,6.784415
232010065658398,6.861512
232010065741277,6.89817
232010077235236,6.770485
232010078342868,7.90677
232010078376559,7.900632
232010078413728,8.01475
232010088415734,7.872561
232010089584853,7.37134
232010089587298,7.334373
232010089588676,7.389769
232010099991739,8.027174
232010100001472,6.718685
232010100007097,6.685901
232010100093129,6.733202
232010111553899,6.944219
232010111558686,6.945039
232010111560896,6.926879
232010111562780,6.902958
232010123130762,6.812589
232010123134607,6.744257
232010124903587,8.490839
232010124910295,8.538393
232010138952471,11.995647
232010140152097,11.882544
232010140162503,11.847516
232010140168459,12.242005
232010150790918,8.207878
232010150796370,6.948332
232010150883130,7.040245
232010151921877,8.122523
232010162413781,6.777128
232010162418642,6.839493
232010162420344,6.778892
232010162421742,6.752774
232010174740991,7.626849
232010174745978,7.587543
232010174747716,7.657583
232010175860970,8.778443
232010186384837,7.32778
232010186389236,7.317259
232010186424370,7.397708
232010187486264,8.465016
232010198101330,7.285531
232010198110251,7.273897
232010199262289,8.405607
232010199264501,8.455646
232010209689021,6.841164
232010209695487,6.726556
232010209722874,6.76325
232010209871040,7.036133
232010222346915,6.802609
232010222363341,6.888518
232010223427312,7.912288
232010223461827,7.991757
232010234103986,7.113251
232010235298993,8.271796
232010235301262,8.336474
232010235307817,8.34035
232010245586092,6.993075
232010246815167,7.352566
232010246817486,7.301475
232010246818830,7.338928
232010256921420,7.885098
232010258178423,7.224615
232010258187625,7.254903
232010258194275,7.246206
232010268736124,6.828553
232010268741271,6.762846
232010268809548,7.015592
232010269844684,7.94065
232010280145533,6.925232
232010280150137,6.964003
232010280151864,6.947664
232010280247749,7.093846
232010291262599,6.849842
232010291266186,6.790883
232010291267526,6.844356
232010291268676,6.853197
232010303585080,7.077503
232010303606693,7.089229
232010303631871,7.111644
232010303729693,7.225833
232010315058740,6.85281
232010315062328,6.886679
232010315063806,6.913935
232010315064928,6.938693
232010326257154,6.801982
232010326260416,6.79187
232010326261809,6.839511
232010326262949,6.848497
232010337803481,6.869509
232010337903740,7.009981
232010338924846,8.092464
232010338940838,8.062908
232010349193693,6.822726
232010349310293,6.946157
232010349317969,6.995631
232010349319795,6.965242
232010360863406,6.4929
232010360868197,6.4163
232010363666442,9.366513
232010363669876,9.290402
232010371768975,6.762452
232010372965274,6.498481
232010372987700,7.226476
232010373948863,7.476719
232010382943062,7.011948
232010384142504,7.286163
232010384152400,7.351891
232010384155181,7.310873
232010393283412,7.381202
232010395497295,7.495868
232010395550570,7.553853
232010395553092,7.554892
232010404632754,8.356227
232010406727156,7.151377
232010406744255,7.103826
232010406766410,7.197896
232010416043780,7.813825
232010417269285,7.201976
232010417272017,7.197107
232010417273299,7.197102
232010427165371,6.749113
232010428442204,7.214503
232010428446944,7.239783
232010428452136,7.327759
232010438157741,7.886209
232010440309258,7.646975
232010440313178,7.588746
232010440390031,7.559227
232010449242761,8.329678
232010451301849,7.350352
232010451317395,7.388754
232010451406452,7.399612
232010460606341,8.167965
232010461852515,6.932728
232010461870123,6.968274
232010462806970,7.910706
232010471702397,7.064813
232010472956899,7.147046
232010472963925,7.158008
232010472966783,7.10888
232010482557281,7.816971
232010483759480,6.56283
232010483781926,6.603944
232010484667942,7.471162
232010494378939,6.52434
232010494515908,6.648661
232010495596442,8.570736
232010495606248,7.72941
232010505671547,6.890689
232010505676567,6.533725
232010505728286,6.581596
232010505734452,6.56962
232010517381289,6.963921
232010517490766,7.154117
232010518602184,8.222269
232010518618620,8.292372
232010529089588,6.824535
232010529094485,6.826816
232010529096167,6.817947
232010529098009,6.874933
232010540972295,7.114429
232010540977418,7.230429
232010541038665,7.177495
232010542114824,8.262419
232010552677238,7.325539
232010552687320,7.296392
232010553848824,8.454161
232010553854036,8.482069
232010564821509,6.924499
232010564827099,7.037064
232010564829107,6.99213
232010565952665,8.046183
232010577312643,7.187759
232010577316530,7.183814
232010577317840,7.190075
232010577348928,7.221987
232010590213121,6.931319
232010590216460,6.856215
232010590217630,6.77517
232010590245422,6.804938
232010601907893,6.960806
232010601913074,6.913757
232010603026849,8.09298
232010603044544,8.128484
232010613557311,6.905508
232010613562259,6.939753
232010613563835,6.948875
232010613575892,6.886341
232010625124376,6.748222
232010625129717,6.796089
232010625131831,6.944901
232010625150318,6.873472
232010637068204,7.284209
232010637071668,7.344247
232010638203925,8.424719
232010638955860,9.153296
232010648855145,6.960387
232010648859853,7.047105
232010648861920,7.033302
232010650022908,8.150623
232010660472106,6.877312
232010660477028,6.886337
232010660511979,6.946473
232010660584963,6.937287
232010672462574,6.971036
232010672467757,6.970987
232010672548649,7.059589
232010673651950,8.157744
232010684040027,7.079639
232010685255359,7.617845
232010685272566,7.694489
232010686185257,8.55098
232010696097446,7.750667
232010696261108,6.937713
232010697333161,8.011306
232010697345846,8.011358
232010707993882,6.898287
232010707997430,6.845803
232010709220503,8.096121
232010709223648,8.166184
232010720860362,7.62193
232010720902081,7.638077
232010720914449,7.765886
232010720938919,7.651075
232010732789371,7.771106
232010732901680,7.769249
232010732934343,7.851869
232010734038126,8.99344
232010744431533,6.899882
232010744435868,6.969115
232010744437111,6.904806
232010744443644,6.986288
232010756212683,7.019726
232010756217136,6.945867
232010756218788,6.98404
232010756220551,6.94735
232010767969529,6.915496
232010768041495,6.989912
232010769183034,8.085206
232010769189276,8.098539
232010779421057,6.868277
232010779425618,6.956756
232010779485788,7.044615
232010779488216,6.995735
232010790931320,7.010643
232010790934726,6.956026
232010790936150,6.980817
232010791022593,7.07065
232010802710553,6.833267
232010802811064,6.962973
232010802816166,6.972504
232010802870424,6.956501
232010813773120,6.76197
232010813778003,6.678651
232010813780541,6.827507
232010813822806,6.767181
232010825851517,7.081004
232010825902956,7.171352
232010827077764,8.343506
232010827093431,8.410467
232010838320668,7.050754
232010838325134,7.221671
232010838326859,7.078585
232010838328215,7.123443
232010850072027,7.188561
232010850076915,7.240577
232010850189371,7.369208
232010851225767,8.357595
232010954330111,6.264151
232010954333701,6.238386
232010954368376,6.241218
232010955411035,7.377876
232010965870751,7.002259
232010965945512,7.081303
232010966973462,8.125672
232010967032044,8.223924
232010977016889,6.747522
232010977020602,6.765225
232010977046329,6.796738
232010978161827,7.971612
232010988109598,6.802665
232010988205169,6.577375
232010989292368,7.578694
232010989294394,7.587605
232011000122521,6.980681
232011000127245,7.062856
232011000128983,6.943209
232011000269537,7.102939
232011011593639,6.781902
232011011598447,6.785278
232011011600227,6.77516
232011011605709,6.863287
232011023706287,7.322764
232011023713000,7.293385
232011023796889,7.370133
232011024822836,8.361482
232011035018149,6.839567
232011035022031,6.88965
232011035025268,6.912843
232011035026492,6.874723
232011046935055,6.868001
232011046939870,6.9148
232011048158471,8.102856
232011048163284,8.108279
232011058556729,7.330127
232011058560819,7.143146
232011058562179,7.13909
232011059612134,8.293465
232011070182814,6.919466
232011071367383,8.087062
232011071379108,8.15106
232011071382004,8.093002
232011079438353,6.624805
232011082981074,7.129366
232011082999659,7.078675
232011083002519,7.09101
232011089310182,7.316465
232011093555923,6.676166
232011094605550,7.732222
232011095816984,8.941671
232011101364713,9.582966
232011103997921,7.021057
232011105621423,6.952819
232011113569486,14.892891
232011117455193,13.61444
232011121355571,13.709005
232011122320298,15.621125
232011124897097,8.576737
232011128880237,9.002597
232011131759527,7.054001
232011132625848,7.848988
232011136515142,10.064106
232011140768316,9.401222
232011141890435,6.428222
232011144385470,9.034918
232011149146898,10.187529
232011152449600,8.572436
232011154491080,9.128279
232011157008729,10.671416
232011161593886,9.74008
232011163644810,7.574313
232011166047610,7.610367
232011169393815,9.872569
232011175064548,10.926065
232011177350792,8.618438
232011177354895,10.814209
232011182442633,10.102828
232011188947077,7.837263
232011190052194,11.322965
232011190075449,8.971649
232011191692207,6.603216
232011199437075,6.96692
232011200643006,7.378238
232011201525067,7.377204
232011201542771,7.454377
232011210632845,6.720039
232011211947008,7.466074
232011211956160,7.376037
232011211960504,7.422146
232011223010247,7.271572
232011224285658,7.020233
232011224291619,6.8813
232011225107023,7.726591
232011235493874,8.06426
232011236737711,8.445339
232011236767492,8.393945
232011236771793,8.443392
232011248215978,8.711022
232011249442769,7.778076
232011249445990,7.667534
232011249461541,7.731522
232011259925451,7.878512
232011261115931,7.43239
232011261122255,7.476023
232011261124958,7.454121
232011271621486,7.413701
232011272827616,7.242494
232011272842871,7.320732
232011272845697,7.263143
232011283048256,7.754882
232011284235290,7.552752
232011284262222,7.400302
232011284269741,7.426535
232011295038388,6.97379
232011296206894,8.878925
232011296255051,8.251271
232011296261627,8.253861
232011306466361,6.935585
232011307579836,7.721748
232011307602544,7.825974
232011307609921,7.750272
232011318301048,6.466449
232011318423833,6.53192
232011319509571,8.181755
232011320686270,8.905854
232011329531426,6.992361
232011329541042,6.681014
232011329652560,6.671927
232011329657371,6.749647
232011341149744,6.959221
232011342402641,8.201393
232011342404872,7.759277
232011342406065,7.726755
232011351928046,8.0884
232011353152953,6.908799
232011354190614,7.900388
232011354204700,7.979446
232011364193634,7.35354
232011365408828,7.243555
232011365419542,7.25465
232011365427741,7.199545
232011375797368,6.671426
232011375898223,7.03705
232011375904397,6.708448
232011375955918,6.775541
232011387958565,7.809002
232011389166385,8.11182
232011389188111,8.070991
232011389190293,8.205002
232011399387101,7.135845
232011399476438,6.442646
232011400588290,7.494484
232011400613944,7.523873
232011411229159,7.222288
232011411317630,7.315505
232011412419478,7.915035
232011412492534,8.037445
232011424245574,7.885361
232011425504307,9.231041
232011425514912,9.291827
232011425517594,9.291946
232011436143762,7.790408
232011437328981,7.47334
232011438220080,8.436585
232011438244687,8.549703
232011446692021,7.406621
232011448779996,7.340294
232011448787541,7.354093
232011448802955,7.381577
232011458162078,7.068126
232011459394570,7.559824
232011459396869,7.652471
232011459398001,7.602675
232011468846771,7.600845
232011470885405,7.233809
232011470890391,7.242368
232011470909318,7.280661
232011480651827,6.606093
232011480656871,6.610362
232011480658776,6.645334
232011481736722,9.023459
232011492173099,6.898123
232011492296982,6.968207
232011492309906,7.001043
232011492321807,7.046203
232011503727832,6.948988
232011503850365,6.564279
232011504931143,7.680362
232011504970554,7.641001
232011515294225,6.977929
232011515299573,6.968923
232011515393591,7.016175
232011516388606,8.116757
232011527011882,6.950696
232011527090294,7.030709
232011528179068,7.663578
232011528199235,7.644945
232011544246406,12.095569
232011544249891,12.025667
232011544251187,12.032046
232011544252311,12.004749
232011555644358,6.948194
232011555708624,7.040819
232011555726875,6.566987
232011557492323,8.371077
232011567085249,6.688331
232011567090392,6.803262
232011567101872,6.71685
232011567157118,6.773161
232011578622817,6.758187
232011578627313,6.710213
232011579813167,7.51138
232011579849300,7.499847
232011590324765,6.647615
232011590330178,6.759741
232011591456161,7.725613
232011591483860,8.43323
232011602107879,6.861216
232011602146423,6.909372
232011603281204,7.595643
232011603283374,7.560954
232011613976683,6.778867
232011613980135,6.851294
232011613981361,6.744737
232011615272697,8.108711
232011625514580,6.701961
232011625519795,6.742994
232011626663791,7.407194
232011626670350,7.396668
232011637807477,7.333703
232011637810847,7.208572
232011637812034,7.198833
232011637813260,7.336288
232011649700830,7.095232
232011650922553,8.292838
232011650949527,7.869941
232011650955686,7.873191
232011661169522,7.597537
232011662384288,7.363277
232011662396291,7.464725
232011662399036,7.406634
232011672549053,8.694513
232011673950841,7.348747
232011673954777,7.305418
232011675036258,8.439511
232011684633876,8.151714
232011686897082,7.814941
232011686900023,7.830328
232011686919647,7.825027
232011697241301,6.674825
232011697245916,6.742159
232011697247464,8.287998
232011697295643,6.753481
232011708683994,6.849418
232011708688810,6.870294
232011708811341,7.008904
232011709848827,8.045383
232011720703168,6.900209
232011721832632,8.081871
232011721844011,7.501058
232011721873591,7.579349
232011732949473,7.222237
232011732954344,7.220792
232011734092574,8.535937
232011734097338,8.434
232011744443157,7.056369
232011744479941,6.652848
232011745635949,7.744232
232011745643149,8.260062
232011756329327,7.017455
232011756334552,6.966163
232011756336643,6.921315
232011758517189,9.183266
232011768502231,7.477162
232011768527567,7.077067
232011769666080,8.14987
232011769696330,8.67046
232011780048954,7.219628
232011780053365,6.735813
232011780105496,6.622567
232011780108411,6.62543
232011791176705,6.764591
232011791181640,6.802622
232011792389250,7.574081
232011792394507,7.51791
232011802224765,6.976045
232011803415986,7.444113
232011803418456,7.470188
232011803419620,7.48658
232011812467719,6.760483
232011814564970,7.342163
232011814582877,7.275745
232011814604351,7.289537
232011823397053,8.173713
232011825510055,6.97395
232011825537966,7.078661
232011825545812,7.015885
232011835393919,6.358935
232011836621563,8.959742
232011837569395,8.533461
232011837696367,8.741929
232011846511315,7.314156
232011848695120,7.466842
232011848714436,7.460737
232011848732629,7.482217
232011858426209,7.404458
232011859630710,7.239149
232011859644490,7.322174
232011859655588,7.359465
232011870020649,7.110042
232011870025483,6.849834
232011870027584,6.735319
232011870029501,6.803089
232011881647594,6.792687
232011881658022,6.883586
232011883466947,8.151601
232011883475826,8.21756
232011893375704,6.963507
232011893381192,7.675919
232011894500317,7.460384
232011894529224,7.455298
232011905513692,6.888351
232011905518575,6.913153
232011905520578,6.476606
232011905581906,6.49542
232011916803046,6.888199
232011916806461,6.920644
232011916807745,6.838149
232011916808843,6.926901
232011928264832,6.777875
232011928269726,6.819909
232011928309816,6.429552
232011930191472,8.239781
232011940085550,6.968148
232011940090510,6.929495
232011940152928,6.965369
232011940164748,7.006242
232012056679215,111.372725
232012056683465,111.337897
232012057656894,112.799302
232012057674544,112.827558
232012067290734,6.822804
232012067295041,6.197351
232012067296847,6.10892
232012067395996,6.241779
232012079170857,7.041113
232012079175081,7.081461
232012079177370,6.655346
232012079221647,6.649371
232012095935302,12.357694
232012095940326,12.394458
232012095942011,12.393715
232012095943580,12.405558
232012107307980,6.793384
232012107436453,6.9416
232012108467323,7.472578
232012108470122,7.517804
232012118656349,6.902605
232012118660989,6.814026
232012118662754,6.868157
232012118667476,6.846912
232012129925791,6.771734
232012131135870,7.940639
232012131183302,7.511851
232012131195425,7.555587
232012141122366,7.529853
232012142463897,7.240716
232012142476631,7.275454
232012142481708,7.291194
232012152491798,7.447121
232012153727264,7.225892
232012153735816,7.228062
232012153774326,7.291192
232012163917660,7.046881
232012165083224,7.504072
232012165085365,7.369408
232012165086634,7.421181
232012176162577,8.401994
232012177326114,7.862134
232012177368863,7.949388
232012177379172,7.932634
232012187735245,7.291116
232012188943725,7.848096
232012188945975,7.900181
232012188947085,7.898771
232012199035224,7.504361
232012200249210,7.333228
232012200271824,7.285964
232012200274874,7.344951
232012210663666,6.716489
232012210668107,7.011146
232012210723084,6.749859
232012210736502,6.707117
232012223193523,6.937752
232012223210032,7.013998
232012224368346,7.590479
232012224370654,7.646908
232012235986403,7.483837
232012237117811,8.828166
232012237152799,8.749527
232012237170563,8.8381
232012247017218,7.34319
232012248219840,7.12076
232012248252944,7.155673
232012248255709,7.177587
232012258802886,7.010056
232012258807985,6.864322
232012260769558,8.850158
232012260771753,8.853205
232012270475119,7.681026
232012271753237,7.438392
232012271762034,8.997404
232012271766741,7.451997
232012281554638,8.229976
232012283891742,7.731191
232012283901232,7.744784
232012283917068,7.744443
232012293846645,9.316822
232012295103788,7.573341
232012295106497,7.604798
232012295108272,7.589407
232012305929570,6.779612
232012305934310,6.876368
232012305936237,6.73069
232012305955594,6.771056
232012317400141,7.022812
232012318539390,7.706871
232012318556525,7.777726
232012318567843,8.246343
232012329259685,6.857171
232012329264837,6.960579
232012329266984,6.788548
232012329268881,6.793147
232012340985505,7.048181
232012340990320,7.082727
232012342108280,7.740571
232012342822291,8.494322
232012352540425,7.252028
232012352638418,7.427403
232012353691383,7.633239
232012353694850,7.685257
232012362846821,6.7676
232012364113268,6.586554
232012364116568,6.763373
232012364118866,6.624637
232012374224785,7.476983
232012375453834,7.39261
232012375456124,7.29195
232012375467036,7.342577
232012385847096,6.694145
232012385851799,6.769358
232012387008310,7.429159
232012387010525,7.376289
232012397677467,6.845301
232012397682465,6.943386
232012397684592,6.769472
232012397692592,6.835132
232012409311874,6.826173
232012409317212,6.826061
232012411105636,8.177997
232012411116027,8.144988
232012420430279,6.822426
232012421604494,7.398836
232012422453036,8.07651
232012422455217,8.163533
232012431721014,6.496431
232012432913329,7.14349
232012432929229,7.179555
232012432936407,7.263713
232012444149303,7.034604
232012444153391,6.880098
232012444154936,6.888957
232012444211280,6.993464
232012455477354,6.814061
232012455607152,6.923663
232012456567704,7.473341
232012456609224,7.464961
232012466869282,6.696591
232012466874309,6.694455
232012467993639,7.909116
232012468001452,7.852903
232012478759299,6.901146
232012478869461,7.022153
232012479953644,7.622455
232012479974630,7.677893
232012489520888,6.974951
232012490698018,7.429943
232012490710727,7.492544
232012490720776,7.513274
232012500817719,6.964096
232012501995914,7.356477
232012502013745,7.429849
232012502057672,7.390373
232012512169063,7.083939
232012513366269,7.613223
232012513373071,7.590516
232012513381657,7.567077
232012522583174,7.368889
232012524711067,7.091444
232012524716041,7.14154
232012524718812,7.100499
232012533850529,8.516603
232012535970206,7.112466
232012535977830,7.169679
232012535980675,7.127629
232012545543758,7.445177
232012546813734,7.276122
232012546825334,7.235889
232012546828074,7.249872
232012556813276,7.528583
232012558024417,7.172191
232012558042891,7.228782
232012558083997,7.318948
232012567045263,6.686771
232012574261610,12.49127
232012574264903,12.553846
232012574417891,12.630176
232012582171106,8.457134
232012585251049,6.60367
232012586229483,7.591681
232012586265947,7.59995
232012592550431,7.977274
232012596881011,8.776503
232012596885709,6.786317
232012599883782,9.805132
232012604709508,9.778079
232012607343532,6.872421
232012608265484,7.130419
232012608364902,7.271199
232012616074252,8.859751
232012618166092,6.976298
232012618172322,6.924593
232012618196971,7.784893
232012627326524,8.45972
232012629453436,7.248543
232012629458950,7.271419
232012629468037,7.258686
232012640366952,7.36793
232012640485746,7.931372
232012641576534,8.505413
232012641586861,8.495003
232012652417274,7.237833
232012652421466,7.216507
232012652501292,7.509983
232012653534765,8.425268
232012663969630,6.783925
232012663973405,6.790335
232012663974522,6.744262
232012665099010,7.395705
232012676331734,7.486156
232012677507868,8.727928
232012677512122,8.785152
232012677560104,8.78294
232012688464922,7.678938
232012689679430,7.930121
232012689693731,8.003237
232012689698428,8.07012
232012700977679,6.983051
232012700981356,6.94474
232012702121115,8.081893
232012702144943,9.29561
232012712546934,6.917322
232012712551586,6.939255
232012713767958,7.67425
232012713785252,7.692157
232012724508312,6.744208
232012725736135,7.407677
232012725743342,7.39042
232012725745559,7.380575
232012737312215,10.187771
232012738495317,8.382911
232012738519624,8.378215
232012738528890,8.381959
232012748641923,7.474233
232012749813083,7.251438
232012749842749,7.318421
232012749845822,7.322154
232012759775263,7.581737
232012761024609,7.341967
232012761028350,7.379435
232012761038565,7.31994
232012770592172,8.062972
232012772591787,7.171231
232012772594998,7.197797
232012772634004,7.254294
232012781690504,7.335595
232012782950646,7.097764
232012782952859,7.148654
232012782954094,7.102731
232012792670302,7.223779
232012793947361,7.348443
232012793950844,7.349062
232012793952984,7.379637
232012804427459,6.628517
232012805677852,7.34212
232012806595993,8.344017
232012806606009,8.242179
232012816034990,7.118234
232012817250073,7.407556
232012817267976,7.510202
232012817280336,7.456006
232012827428369,6.754178
232012828673086,7.264316
232012828685352,7.276181
232012828691473,7.245872
232012839525685,8.313527
232012839567541,7.067306
232012840678185,8.190446
232012840682191,8.253146
232012851173146,7.04024
232012851178412,7.007276
232012852319051,7.764039
232012853012322,8.38168
232012863038788,6.83698
232012863043749,7.162108
232012863045902,6.817381
232012864285323,8.029335
232012874561527,6.92101
232012874569298,6.893109
232012875778047,7.585545
232012875793777,7.639666
232012886352534,7.010817
232012886374619,6.985788
232012887473219,8.143244
232012887505316,8.22782
232012898072869,7.023284
232012898077717,7.06185
232012899327342,7.806897
232012899329676,7.836732
232012910058375,6.970581
232012910063019,6.98793
232012910143971,7.098987
232012910166687,7.208261
232012922107402,7.532076
232012922122799,7.561296
232012922162937,6.962456
232012922244559,7.098998
232012933677706,6.763329
232012933682423,6.841992
232012933740300,6.846585
232012933743819,6.912265
232012945274008,6.75889
232012945306692,6.776438
232012946465764,7.475842
232012946485880,7.482123
232012957208467,6.704502
232012957212258,6.871319
232012957213573,6.884147
232012957230324,6.781271
232012968722666,6.802556
232012968805814,6.931788
232012970038820,7.717181
232012970053563,7.689134
232012980170123,6.459458
232012981447293,7.820256
232012982539072,8.86215
232012982818237,9.25353
232012992976154,8.135971
232012994394448,8.664567
232012995497107,8.799847
232012995517009,8.846088
232013003693167,7.561529
232013007340599,6.661681
232013008330940,7.782129
232013008350725,7.667692
232013014908439,8.693612
232013017608245,7.536779
232013018578267,6.93016
232013019319458,7.672378
232013026694185,9.107686
232013028842457,6.939903
232013028848222,7.685888
232013028851079,6.92484
232013037989952,8.492656
232013040371841,6.869724
232013042455568,8.90299
232013042458998,8.950513
232013049429752,7.719715
232013051746724,8.709923
232013053093417,7.044862
232013125649127,79.597411
232013165497762,6.667335
232013167523331,6.4903
232013167525631,6.485826
232013167539968,6.471704
232013176992934,8.838196
232013179455263,6.895727
232013180490328,7.905222
232013180504288,8.015459
232013187233832,7.738265
232013191296036,8.510769
232013192452980,7.52793
232013194544073,9.652682
232013203812397,14.395353
232013207029360,11.406297
232013207955570,13.356468
232013211661518,14.287809
232013214804025,8.232325
232013217654808,7.33786
232013220074270,9.671117
232013223267294,9.161401
232013227299029,7.227616
232013228283791,10.588144
232013230780122,8.855301
232013233905393,8.228503
232013238165473,7.675256
232013240005218,6.893319
232013241521435,9.688777
232013247178411,10.641348
232013249654074,9.030133
232013250591031,8.55093
232013251221177,7.373899
232013258302481,8.569922
232013260448765,6.770844
232013260451125,7.637387
232013260649990,6.980191
232013270364091,8.278901
232013271574707,7.510087
232013271584189,7.524735
232013271587006,7.518172
232013281207031,8.146459
232013283301214,7.601051
232013283303990,7.602647
232013283671994,7.391378
232013291985699,8.018723
232013293995840,7.036842
232013294003569,6.983181
232013294224692,7.234073
232013302878625,7.794729
232013305028822,7.51285
232013305031933,7.568724
232013305201381,7.253838
232013313800297,8.139934
232013316364436,7.573172
232013316368158,7.665353
232013316440366,7.698433
232013325613582,8.586188
232013327695756,7.368598
232013327698318,6.872275
232013327714137,7.332278
232013336935788,8.640543
232013339050755,7.530647
232013339062207,7.513744
232013339064343,7.52132
232013348159502,8.395449
232013350369066,7.189524
232013350543007,6.906674
232013350683152,7.475163
232013360040469,7.510251
232013361243355,7.423067
232013361245489,7.321854
232013361275335,7.370997
232013370849110,6.558676
232013372180929,7.261139
232013372184072,6.90542
232013372186354,7.198508
232013382208281,6.757156
232013383506042,7.255447
232013383510988,7.277334
232013383521781,7.339451
232013393613676,6.787985
232013394903490,7.43492
232013394906627,7.388928
232013394908590,7.069764
232013406483723,7.669959
232013407621744,8.672358
232013407700773,8.842426
232013407712542,8.787098
232013418823408,7.123176
232013419990457,8.008883
232013419992729,8.361677
232013419993850,9.369257
232013429994575,7.487405
232013431244371,7.283857
232013431254191,7.28969
232013431258071,7.338551
232013442114009,6.954792
232013443309910,7.981574
232013443312287,7.664103
232013443313589,8.05048
232013452499035,7.528599
232013454635969,7.328052
232013454647979,7.343641
232013454661323,7.356253
232013463286277,7.291923
232013465369117,7.287335
232013465374418,7.230676
232013465380855,6.830562
232013473914916,7.915216
232013476043511,7.275925
232013476056616,7.283695
232013476064396,7.256947
232013483796574,7.017068
232013487066972,6.846597
232013488096756,7.926654
232013488098982,7.926792
232013493665977,7.311976
232013496895148,7.121226
232013497984497,6.691595
232013501399151,10.123178
232013504616833,8.460183
232013508676107,7.253561
232013509592449,6.301248
232013511741611,9.38638
232013516661680,9.866723
232013519378483,7.37045
232013519393288,7.318547
232013524562688,10.571409
232013527678935,8.400043
232013529367593,7.002445
232013531098331,8.793697
232013538060409,11.030155
232013539292679,8.94844
232013540401031,6.745199
232013540403267,8.055409
232013549599017,8.801368
232013550822308,6.809689
232013551731036,7.684054
232013551749852,7.669234
232013561555047,7.479173
232013562808570,7.718775
232013562845006,7.66497
232013563871989,8.706292
232013574549448,6.727899
232013575836254,9.529144
232013575840143,7.95663
232013575842562,8.025509
232013586477520,8.553293
232013588564737,7.627952
232013588615653,7.679523
232013588685528,7.69262
232013598381032,7.952424
232013599686080,7.596267
232013599688520,7.646967
232013599689922,7.672903
232013610860410,7.1932
232013610864020,7.057632
232013610865495,7.108498
232013610866708,7.069707
232013622222470,6.927565
232013622227031,6.927681
